project_start_date,reporting_construction_type,extended_affordability_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,all_counted_units,total_units
2019-04-18,0,0,60,19,0,0,0,80,80
2019-04-18,0,0,0,0,1,0,0,1,18
2019-04-18,0,0,0,0,0,0,3,3,7
2019-04-17,0,0,0,0,0,0,6,6,20
2019-04-16,0,0,0,0,3,0,0,3,14
2019-04-15,0,0,0,0,1,0,0,1,1
2019-04-15,0,0,0,0,0,0,3,3,10
2019-04-12,0,0,0,0,2,0,0,2,8
2019-04-12,0,0,0,0,0,0,3,3,8
2019-04-11,1,0,6,41,0,0,0,48,48
2019-04-08,0,0,0,0,0,0,9,9,28
2019-04-05,0,0,0,0,1,0,0,1,1
2019-04-04,1,1,1,1,15,11,0,28,28
2019-04-04,1,1,0,3,10,11,0,25,25
2019-04-03,0,0,0,0,0,0,3,3,10
2019-04-01,0,0,0,0,0,0,3,3,8
2019-03-29,0,0,0,0,8,0,0,8,46
2019-03-29,0,0,0,0,0,0,4,4,13
2019-03-28,1,0,54,0,35,0,0,90,90
2019-03-28,0,0,0,0,5,0,0,5,27
2019-03-28,0,0,0,0,1,0,0,1,1
2019-03-28,0,0,0,0,1,0,0,1,1
2019-03-27,1,0,0,0,0,13,0,13,13
2019-03-27,1,0,0,0,0,15,0,15,15
2019-03-27,1,1,0,8,23,41,0,73,108
2019-03-27,0,0,0,0,0,0,3,3,8
2019-03-27,0,0,0,0,0,0,3,3,8
2019-03-27,0,0,0,1,0,0,0,1,1
2019-03-26,0,0,78,0,50,0,0,129,129
2019-03-26,0,0,153,0,0,0,0,154,154
2019-03-26,0,0,153,21,80,0,0,255,255
2019-03-26,0,0,0,0,0,0,3,3,8
2019-03-25,0,0,0,0,0,0,3,3,9
2019-03-25,0,0,0,0,3,0,0,3,12
2019-03-22,0,0,0,0,0,0,5,5,16
2019-03-22,0,0,0,0,0,0,2,2,6
2019-03-21,0,0,0,0,0,0,5,5,15
2019-03-14,0,0,0,0,0,0,3,3,8
2019-03-13,0,0,0,0,6,0,0,6,29
2019-03-11,0,0,0,0,0,0,4,4,12
2019-03-11,0,0,0,0,0,0,4,4,13
2019-03-08,0,0,0,0,0,0,10,10,32
2019-03-08,0,0,0,0,0,0,13,13,41
2019-03-05,0,0,0,0,0,0,3,3,8
2019-03-05,0,0,0,0,0,0,7,7,21
2019-03-04,0,0,0,0,0,0,3,3,8
2019-03-04,0,0,0,0,0,0,3,3,8
2019-03-01,0,0,0,0,0,0,6,6,18
2019-02-28,1,1,0,0,0,8,0,8,8
2019-02-28,1,1,0,0,0,8,0,8,8
2019-02-28,1,1,0,0,0,8,0,8,8
2019-02-28,1,1,0,0,0,8,0,8,8
2019-02-22,0,0,0,0,1,0,0,1,1
2019-02-15,0,0,0,0,0,0,3,3,8
2019-02-15,0,0,0,0,0,0,3,3,8
2019-02-14,1,0,145,4,1,0,0,151,151
2019-02-13,0,0,0,0,0,0,8,8,26
2019-02-11,0,0,0,0,1,0,0,1,1
2019-02-06,1,0,0,1,0,0,0,1,1
2019-02-06,0,0,1,0,0,0,0,1,1
2019-02-05,0,0,0,0,0,0,28,28,93
2019-02-04,0,0,0,0,4,0,0,4,19
2019-02-04,0,0,0,0,0,0,3,3,10
2019-01-31,0,0,9,12,39,0,0,60,60
2019-01-31,0,0,41,38,111,0,0,191,355
2019-01-29,0,0,0,0,1,0,0,1,1
2019-01-29,0,0,0,0,0,0,3,3,8
2019-01-29,0,0,0,0,0,0,3,3,8
2019-01-25,0,0,0,0,0,0,3,3,8
2019-01-24,0,0,0,1,0,0,0,1,1
2019-01-24,0,0,0,0,1,0,0,1,1
2019-01-24,0,0,0,0,2,0,0,2,8
2019-01-24,0,0,0,0,2,0,0,2,8
2019-01-23,1,0,3,0,0,0,0,3,3
2019-01-23,1,0,7,0,1,0,0,8,8
2019-01-23,0,0,0,0,1,0,0,1,1
2019-01-23,0,0,0,0,13,0,0,13,57
2019-01-23,0,0,0,0,4,0,0,4,20
2019-01-19,0,0,0,0,0,7,0,7,23
2019-01-19,0,0,0,0,0,0,11,11,35
2019-01-18,0,0,0,0,1,0,0,1,1
2019-01-18,0,0,0,0,0,0,2,2,6
2019-01-18,0,0,0,0,0,0,7,7,22
2019-01-17,1,0,0,0,0,15,0,15,15
2019-01-16,0,0,0,0,1,0,0,1,1
2019-01-16,0,0,0,0,1,0,0,1,1
2019-01-15,0,0,0,0,0,0,3,3,8
2019-01-14,0,0,0,0,0,0,3,3,8
2019-01-14,0,0,0,0,0,0,23,23,74
2019-01-09,0,0,0,0,1,0,0,1,1
2018-12-31,0,0,0,101,101,0,93,297,404
2018-12-31,0,0,129,0,69,0,0,199,199
2018-12-31,1,0,0,14,14,0,0,29,29
2018-12-31,0,0,0,0,2,0,0,2,8
2018-12-27,1,1,0,0,7,0,0,7,43
2018-12-27,1,0,6,30,36,0,0,72,72
2018-12-27,0,0,135,0,0,0,0,136,136
2018-12-27,0,0,0,7,0,0,0,7,33
2018-12-27,1,0,19,293,0,0,0,312,312
2018-12-27,1,0,19,292,0,0,0,312,312
2018-12-27,1,0,27,285,0,0,0,312,312
2018-12-27,1,0,16,296,0,0,0,312,312
2018-12-27,1,0,17,294,0,0,0,312,312
2018-12-27,1,0,26,286,0,0,0,312,312
2018-12-26,0,0,0,160,0,90,284,535,800
2018-12-26,0,0,18,36,125,0,0,180,180
2018-12-26,0,0,0,27,37,63,127,255,255
2018-12-26,0,0,0,80,0,65,40,186,394
2018-12-26,0,0,114,0,0,0,0,115,115
2018-12-26,0,0,0,0,0,0,5,5,14
2018-12-21,1,0,7,25,18,0,0,51,51
2018-12-21,1,0,0,17,12,0,0,30,30
2018-12-21,1,0,3,11,10,0,0,24,24
2018-12-21,1,0,0,12,11,0,0,24,24
2018-12-21,1,0,0,18,20,0,0,39,39
2018-12-21,1,0,0,27,14,0,0,42,42
2018-12-21,1,0,2,13,15,0,0,30,30
2018-12-21,1,0,12,2,11,0,0,26,26
2018-12-21,1,0,0,17,13,0,0,31,31
2018-12-21,1,0,0,20,8,0,0,29,29
2018-12-21,1,0,0,17,12,0,0,29,29
2018-12-21,1,0,0,30,18,0,0,49,49
2018-12-21,1,0,0,62,48,0,0,111,111
2018-12-21,0,0,0,0,0,0,3,3,9
2018-12-20,0,0,0,0,138,0,0,138,139
2018-12-20,1,1,250,4,1,4,0,259,259
2018-12-20,0,0,176,0,0,0,0,177,177
2018-12-20,1,1,0,0,50,1,0,51,51
2018-12-20,1,1,0,0,16,4,0,21,21
2018-12-20,1,1,0,0,26,1,0,27,27
2018-12-20,1,1,0,0,35,10,0,45,45
2018-12-20,1,1,0,0,39,7,0,46,46
2018-12-20,1,1,0,0,24,1,0,25,25
2018-12-20,1,1,0,1,24,3,0,28,28
2018-12-20,1,1,0,0,27,6,0,34,34
2018-12-20,1,1,0,0,20,1,0,21,21
2018-12-20,1,1,0,0,23,1,0,24,24
2018-12-20,1,1,0,0,19,2,0,21,21
2018-12-20,0,0,0,0,0,0,14,14,45
2018-12-19,0,0,0,0,0,0,3,3,8
2018-12-18,0,0,0,69,33,68,170,341,341
2018-12-18,1,0,0,12,0,0,0,12,12
2018-12-18,0,0,0,0,1,0,0,1,1
2018-12-14,0,0,6,3,5,9,0,24,24
2018-12-14,0,0,3,1,2,8,0,14,14
2018-12-14,1,0,6,4,11,0,0,22,22
2018-12-14,0,0,0,0,1,0,0,1,1
2018-12-13,0,0,0,0,64,0,0,64,65
2018-12-12,0,0,0,0,1,0,0,1,1
2018-12-11,0,0,0,0,4,31,0,36,36
2018-12-11,1,0,0,0,6,0,0,6,6
2018-12-11,1,0,0,0,12,0,0,12,12
2018-12-11,1,0,0,0,12,0,0,12,12
2018-12-11,1,0,0,0,9,0,0,9,9
2018-12-11,1,0,0,0,11,0,0,11,12
2018-12-11,0,0,0,0,0,0,3,3,9
2018-12-11,0,0,0,0,0,0,3,3,8
2018-12-11,0,0,0,0,0,0,3,3,8
2018-12-10,0,0,0,0,1,0,0,1,1
2018-12-10,0,0,0,0,0,0,7,7,23
2018-12-07,0,0,0,0,28,0,0,28,318
2018-12-06,1,0,91,44,7,0,0,142,142
2018-12-06,1,0,89,48,7,0,0,144,144
2018-12-06,1,0,107,30,7,0,0,144,144
2018-12-06,0,0,0,0,14,0,0,14,75
2018-12-05,1,0,56,0,0,0,0,57,57
2018-12-05,1,0,0,0,0,3,0,3,3
2018-12-05,0,0,0,1,0,0,0,1,1
2018-11-28,0,0,0,0,0,0,12,12,37
2018-11-27,0,0,0,3,22,0,0,25,100
2018-11-27,0,0,0,0,1,0,0,1,1
2018-11-27,0,0,0,0,0,0,3,3,8
2018-11-26,1,0,0,143,243,0,0,387,387
2018-11-26,1,0,0,146,240,0,0,387,387
2018-11-26,1,0,0,151,235,0,0,387,387
2018-11-26,1,0,0,177,209,0,0,387,387
2018-11-26,1,0,0,174,212,0,0,387,387
2018-11-26,1,0,0,152,234,0,0,387,387
2018-11-26,1,0,0,145,241,0,0,387,387
2018-11-26,1,0,0,0,1,0,0,1,1
2018-11-23,0,0,0,0,0,0,3,3,8
2018-11-23,0,0,0,0,0,0,3,3,8
2018-11-21,1,0,1,16,12,0,0,30,30
2018-11-21,1,0,0,4,4,0,0,8,8
2018-11-21,1,0,1,4,3,0,0,8,8
2018-11-21,1,0,0,0,0,0,0,0,21
2018-11-21,1,0,0,9,8,0,0,17,17
2018-11-21,1,0,1,10,5,0,0,17,17
2018-11-21,0,0,0,0,24,0,0,24,141
2018-11-21,0,0,0,0,1,0,0,1,1
2018-11-21,0,0,0,0,1,0,0,1,1
2018-11-19,0,0,0,0,1,0,0,1,1
2018-11-16,0,0,0,1,0,0,0,1,1
2018-11-16,0,0,0,1,0,0,0,1,1
2018-11-16,0,0,0,0,6,0,0,6,28
2018-11-15,0,0,0,0,1,0,0,1,1
2018-11-14,1,0,1,0,18,0,0,19,19
2018-11-14,0,0,0,0,0,0,3,3,8
2018-11-13,0,0,0,0,0,0,5,5,16
2018-11-09,0,0,0,0,2,0,0,2,8
2018-11-09,0,0,0,0,0,0,10,10,33
2018-11-02,0,0,0,0,2,0,0,2,10
2018-11-01,0,0,0,0,0,0,3,3,10
2018-11-01,0,0,0,0,0,0,6,6,20
2018-11-01,0,0,72,0,127,0,0,200,200
2018-10-31,0,0,0,0,1,0,0,1,1
2018-10-31,0,0,0,1,0,0,0,1,1
2018-10-31,0,0,0,0,0,0,8,8,26
2018-10-30,0,0,41,27,0,0,0,68,68
2018-10-30,0,0,0,0,7,0,0,7,34
2018-10-30,0,0,0,0,0,0,15,15,50
2018-10-29,0,0,0,0,1,0,0,1,1
2018-10-29,0,0,0,0,0,0,3,3,8
2018-10-29,0,0,0,0,0,0,6,6,6
2018-10-29,0,0,0,0,0,0,61,61,217
2018-10-26,0,0,0,0,4,0,0,4,18
2018-10-26,1,0,0,0,0,0,28,28,550
2018-10-25,0,0,0,22,193,0,0,216,216
2018-10-25,0,0,0,0,1,0,0,1,1
2018-10-25,0,0,0,0,0,0,2,2,6
2018-10-25,0,0,0,0,0,0,3,3,7
2018-10-24,1,0,0,0,3,0,0,3,3
2018-10-24,0,0,0,0,0,0,3,3,8
2018-10-23,0,0,0,0,0,0,3,3,8
2018-10-23,0,0,0,0,0,0,3,3,7
2018-10-22,1,1,0,0,5,12,0,17,17
2018-10-22,1,1,14,1,1,0,0,17,17
2018-10-22,1,1,23,7,3,1,0,35,35
2018-10-22,1,1,17,5,0,3,0,25,25
2018-10-22,1,1,39,7,2,0,0,49,49
2018-10-22,0,0,0,0,0,0,3,3,9
2018-10-18,0,0,88,0,0,0,0,89,89
2018-10-18,0,0,0,0,1,0,0,1,1
2018-10-18,0,0,0,0,0,0,3,3,7
2018-10-17,0,0,0,0,1,0,0,1,1
2018-10-17,0,0,0,0,0,0,8,8,24
2018-10-16,0,0,0,0,0,0,5,5,16
2018-10-15,1,0,0,0,50,0,0,50,51
2018-10-15,0,0,0,0,0,0,3,3,9
2018-10-15,0,0,0,0,0,0,3,3,9
2018-10-12,0,0,0,0,0,0,51,51,170
2018-10-09,0,0,0,0,9,0,0,9,48
2018-10-04,0,0,0,0,0,0,3,3,7
2018-10-04,0,0,0,0,0,1,0,1,1
2018-10-04,0,0,0,0,1,0,0,1,1
2018-10-03,1,0,0,0,3,0,0,3,3
2018-09-28,1,1,0,46,13,0,0,59,59
2018-09-28,1,1,0,49,10,0,0,59,59
2018-09-28,1,1,0,146,18,0,0,164,164
2018-09-28,1,1,0,147,17,0,0,164,164
2018-09-27,1,0,0,0,8,0,0,8,8
2018-09-27,1,0,1,0,12,0,0,13,13
2018-09-27,1,0,0,0,35,8,4,48,48
2018-09-27,0,0,0,0,0,0,3,3,10
2018-09-21,0,0,0,0,1,0,0,1,1
2018-09-21,0,0,0,0,0,0,3,3,8
2018-09-20,0,0,0,0,58,0,0,58,59
2018-09-20,0,0,0,0,4,0,0,4,20
2018-09-19,1,0,0,0,3,0,0,3,3
2018-09-19,0,0,0,0,1,0,0,1,1
2018-09-19,0,0,0,0,0,0,4,4,11
2018-09-18,0,0,0,0,0,0,8,8,26
2018-09-17,0,0,0,0,1,0,0,1,1
2018-09-17,0,0,0,0,0,0,3,3,10
2018-09-14,0,0,0,0,0,0,3,3,10
2018-09-13,0,0,0,0,0,0,8,8,24
2018-09-11,0,0,0,0,0,0,9,9,30
2018-09-11,0,0,0,0,1,1,0,2,8
2018-09-10,0,0,0,0,0,0,3,3,16
2018-09-10,0,0,0,0,0,0,2,2,16
2018-09-07,0,0,0,0,0,0,4,4,24
2018-09-07,0,0,0,0,0,0,4,4,24
2018-09-06,0,0,0,0,1,0,0,1,1
2018-09-06,0,0,0,0,0,0,13,13,42
2018-09-04,0,0,0,0,0,0,6,6,17
2018-08-31,0,0,0,0,0,0,3,3,10
2018-08-30,0,0,0,0,1,0,0,1,1
2018-08-30,0,0,0,0,0,0,5,5,16
2018-08-29,0,0,0,0,1,0,0,1,1
2018-08-29,0,0,0,0,1,0,0,1,1
2018-08-29,0,0,0,0,0,0,3,3,10
2018-08-28,0,0,0,0,0,0,9,9,29
2018-08-27,0,0,0,0,0,0,6,6,17
2018-08-24,1,0,0,0,3,0,0,3,3
2018-08-24,0,0,0,0,0,0,3,3,10
2018-08-23,0,0,0,1,0,0,0,1,1
2018-08-23,0,0,0,0,0,0,19,19,63
2018-08-22,0,0,0,0,0,0,6,6,19
2018-08-17,0,0,0,0,10,0,0,10,49
2018-08-15,0,0,0,0,0,0,3,3,8
2018-08-14,0,0,0,0,0,0,3,3,8
2018-08-13,0,0,0,0,0,0,6,6,20
2018-08-10,0,0,0,0,2,0,0,2,8
2018-08-08,0,0,0,0,1,0,0,1,1
2018-08-08,0,0,0,0,0,0,3,3,10
2018-08-06,0,0,0,0,1,0,0,1,1
2018-08-06,0,0,0,0,0,0,15,15,48
2018-07-31,0,0,0,0,1,0,0,1,1
2018-07-27,0,0,0,0,1,0,0,1,1
2018-07-27,0,0,0,0,5,0,0,5,23
2018-07-26,0,0,0,0,1,0,0,1,1
2018-07-26,0,0,0,0,1,0,0,1,1
2018-07-25,1,0,2,0,1,5,0,8,8
2018-07-18,1,1,0,0,0,0,4,4,4
2018-07-18,1,1,0,0,0,0,3,3,3
2018-07-18,1,1,0,0,0,0,3,3,3
2018-07-18,1,1,0,0,0,0,3,3,3
2018-07-18,1,1,0,0,0,0,4,4,4
2018-07-18,1,1,0,0,0,0,2,2,2
2018-07-18,1,1,0,0,0,0,3,3,3
2018-07-18,1,1,0,0,0,0,3,3,3
2018-07-18,1,1,0,0,0,0,3,3,3
2018-07-18,1,1,0,0,0,0,4,4,4
2018-07-18,0,0,0,0,0,0,8,8,25
2018-07-17,0,0,0,0,0,0,3,3,8
2018-07-16,0,0,0,0,0,0,6,6,20
2018-07-13,0,0,0,4,6,0,0,10,41
2018-07-13,0,0,0,0,0,0,5,5,16
2018-07-12,1,0,0,4,15,0,0,19,19
2018-07-11,1,0,36,0,0,0,0,36,36
2018-07-11,0,0,0,0,4,0,0,4,20
2018-07-10,0,0,0,0,10,0,0,10,49
2018-07-06,0,0,0,0,0,0,30,30,99
2018-07-05,0,0,0,0,0,0,3,3,10
2018-07-05,0,0,0,0,0,0,6,6,20
2018-07-02,1,0,40,4,0,1,0,46,46
2018-07-02,1,0,35,4,5,0,0,45,45
2018-07-02,1,0,30,2,0,0,1,33,33
2018-07-02,1,0,20,6,1,1,0,28,28
2018-07-02,1,1,27,4,2,1,0,35,35
2018-07-02,1,1,14,3,1,0,0,18,18
2018-07-02,1,1,27,5,1,0,0,33,33
2018-07-02,1,1,13,4,3,0,0,20,20
2018-07-02,1,1,16,2,1,0,0,20,20
2018-07-02,1,1,73,14,3,4,0,95,95
2018-07-02,1,1,21,4,2,2,0,29,29
2018-07-02,1,1,44,4,3,3,0,54,54
2018-07-02,1,1,0,0,2,0,0,2,2
2018-07-02,1,1,0,1,0,0,1,2,2
2018-07-02,1,1,1,1,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,0,1,1,0,0,2,2
2018-07-02,1,1,0,1,1,0,0,2,2
2018-07-02,1,1,0,0,0,0,2,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,1,0,0,0,1,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,0,0,1,0,1,2,2
2018-07-02,1,1,1,0,1,0,0,2,2
2018-07-02,1,1,1,0,1,0,0,2,2
2018-07-02,1,1,1,0,1,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,1,0,1,0,0,2,2
2018-07-02,1,1,1,1,0,0,0,2,2
2018-07-02,1,1,1,0,0,0,1,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,1,1,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,2,0,0,0,0,2,2
2018-07-02,1,1,1,0,1,0,0,2,2
2018-07-02,1,1,0,2,0,0,0,2,2
2018-06-29,0,0,0,16,24,0,38,79,79
2018-06-29,1,0,20,3,1,0,0,25,25
2018-06-29,1,0,6,11,3,0,0,20,20
2018-06-29,1,0,4,14,2,0,0,20,20
2018-06-29,0,0,1,18,22,8,0,50,50
2018-06-29,1,0,59,7,4,0,0,71,71
2018-06-29,1,0,40,5,3,0,0,48,48
2018-06-29,1,0,41,4,2,1,0,48,48
2018-06-29,0,0,20,39,193,134,0,387,387
2018-06-29,0,0,90,89,244,22,0,446,446
2018-06-29,1,1,4,189,21,4,4,222,222
2018-06-29,1,1,2,197,16,6,5,226,226
2018-06-29,1,1,3,206,12,4,1,226,226
2018-06-29,1,1,5,205,13,0,3,226,226
2018-06-29,1,0,2,9,1,0,0,12,12
2018-06-29,1,0,1,6,3,0,0,10,10
2018-06-29,1,0,2,6,2,0,0,10,10
2018-06-29,1,0,2,7,1,0,0,10,10
2018-06-29,1,0,1,5,13,0,0,20,20
2018-06-29,1,0,0,8,12,0,0,20,20
2018-06-29,1,0,0,0,98,34,0,133,133
2018-06-29,1,0,119,0,0,0,0,119,119
2018-06-29,1,0,118,0,0,0,0,119,119
2018-06-29,1,0,119,0,0,0,0,119,119
2018-06-29,1,0,4,13,2,0,0,20,20
2018-06-29,1,0,2,17,1,0,0,20,20
2018-06-29,1,0,1,13,0,0,0,15,15
2018-06-29,1,0,0,17,8,0,0,25,25
2018-06-29,1,0,0,8,4,0,0,13,13
2018-06-29,1,0,0,24,11,0,0,37,37
2018-06-29,1,0,0,18,2,0,0,21,21
2018-06-29,1,0,1,25,9,0,0,35,35
2018-06-29,1,0,1,11,7,0,0,20,20
2018-06-29,1,0,1,11,3,0,0,16,16
2018-06-29,1,0,0,14,18,0,0,32,32
2018-06-29,1,1,33,5,2,0,0,41,41
2018-06-29,1,1,30,7,2,0,0,40,40
2018-06-29,0,0,30,30,81,0,0,142,142
2018-06-29,1,0,13,2,1,0,0,16,16
2018-06-29,1,0,15,6,1,0,1,23,23
2018-06-29,1,0,27,4,4,0,0,35,35
2018-06-29,1,0,13,4,0,0,0,17,17
2018-06-29,0,0,0,0,0,1,0,1,1
2018-06-29,1,0,0,0,0,1,0,1,1
2018-06-29,1,0,0,1,0,0,0,1,1
2018-06-29,1,0,1,0,0,0,0,1,1
2018-06-29,1,0,0,1,0,0,0,1,1
2018-06-29,1,0,0,0,0,2,0,2,2
2018-06-29,1,0,0,0,2,0,0,2,2
2018-06-29,1,0,0,0,1,0,0,1,1
2018-06-29,1,0,0,0,4,0,0,4,4
2018-06-29,1,0,0,0,2,0,0,2,2
2018-06-29,1,0,0,0,0,2,0,2,2
2018-06-29,1,0,0,0,2,0,0,2,2
2018-06-29,1,0,0,0,0,1,0,1,1
2018-06-29,1,0,0,0,0,2,0,2,2
2018-06-29,1,0,0,3,0,0,0,3,3
2018-06-29,1,0,0,0,0,2,0,2,2
2018-06-29,1,0,0,1,0,0,0,1,1
2018-06-29,1,0,0,0,0,2,0,2,2
2018-06-29,1,0,0,0,2,0,0,2,2
2018-06-29,1,0,0,0,2,0,0,2,2
2018-06-29,1,0,0,0,0,3,0,3,3
2018-06-29,1,0,0,220,0,0,0,220,220
2018-06-29,1,0,0,207,0,0,0,207,207
2018-06-29,1,0,0,226,0,0,0,226,226
2018-06-29,1,0,0,124,0,0,0,124,124
2018-06-29,1,0,0,206,0,0,0,208,208
2018-06-29,1,0,0,124,0,0,0,124,124
2018-06-29,0,0,46,0,32,0,0,78,78
2018-06-28,0,0,88,25,12,0,0,126,126
2018-06-28,0,0,121,0,0,0,0,122,122
2018-06-28,0,0,38,2,59,0,0,100,100
2018-06-28,1,1,0,19,39,0,0,59,59
2018-06-28,1,0,110,57,0,0,0,168,168
2018-06-28,1,1,16,8,4,0,0,29,29
2018-06-28,1,1,16,7,3,1,1,29,29
2018-06-28,1,1,13,9,0,2,0,24,24
2018-06-28,1,1,14,5,4,4,0,27,27
2018-06-28,1,1,11,8,3,1,0,24,24
2018-06-28,1,1,15,8,6,0,0,30,30
2018-06-28,1,1,14,6,2,1,0,24,24
2018-06-28,1,1,24,7,0,3,0,35,35
2018-06-28,1,1,16,5,1,2,0,24,24
2018-06-28,1,1,12,5,2,2,0,22,22
2018-06-28,1,1,18,1,2,1,0,22,22
2018-06-28,1,1,20,4,2,2,0,29,29
2018-06-28,1,1,16,4,6,2,0,29,29
2018-06-28,0,0,0,0,2,0,0,2,8
2018-06-28,1,0,0,0,0,2,0,2,2
2018-06-28,1,0,0,0,2,0,0,2,2
2018-06-28,1,0,0,2,0,0,0,2,2
2018-06-28,1,0,0,0,1,0,0,1,1
2018-06-28,1,0,0,0,0,2,0,2,2
2018-06-28,1,0,0,0,0,1,0,1,1
2018-06-27,1,0,49,3,0,0,0,52,52
2018-06-27,0,0,75,86,157,0,0,319,319
2018-06-27,0,0,46,29,32,0,0,108,108
2018-06-27,0,0,67,68,320,0,0,457,457
2018-06-27,0,0,158,0,0,0,0,159,159
2018-06-27,0,0,0,0,0,0,4,4,12
2018-06-27,1,0,0,0,85,0,0,86,86
2018-06-27,1,0,0,0,71,0,0,72,72
2018-06-27,1,0,0,0,83,0,0,84,84
2018-06-27,1,1,139,0,0,0,0,139,139
2018-06-27,1,1,241,163,0,0,0,405,405
2018-06-27,1,1,107,0,0,0,0,108,108
2018-06-26,0,0,71,0,45,0,0,117,117
2018-06-26,1,0,5,3,8,0,0,16,16
2018-06-26,1,0,28,11,33,1,0,73,73
2018-06-26,1,0,4,5,7,0,0,16,16
2018-06-26,1,0,27,2,20,0,0,49,49
2018-06-26,1,0,16,4,19,1,0,40,40
2018-06-26,1,0,37,10,31,3,0,81,81
2018-06-26,1,0,17,2,16,0,0,35,35
2018-06-26,1,0,16,1,11,1,0,29,29
2018-06-26,1,0,17,2,15,0,0,34,34
2018-06-26,1,0,21,6,15,2,0,44,44
2018-06-26,1,0,23,8,18,0,0,49,49
2018-06-26,1,0,29,19,17,1,0,66,66
2018-06-26,1,0,8,8,13,0,0,29,29
2018-06-26,1,0,15,2,12,0,0,29,29
2018-06-26,1,0,18,8,15,2,0,43,43
2018-06-26,1,0,23,6,11,0,0,40,40
2018-06-26,1,0,17,6,5,1,0,29,29
2018-06-26,1,0,17,10,13,2,0,42,42
2018-06-26,1,0,10,6,4,0,0,20,20
2018-06-26,1,0,23,11,17,2,0,53,53
2018-06-26,1,0,16,5,8,2,0,31,31
2018-06-26,1,0,18,7,14,2,0,41,41
2018-06-26,1,0,20,0,9,1,0,30,30
2018-06-26,1,0,19,3,10,0,0,32,32
2018-06-26,1,0,21,3,11,3,0,38,38
2018-06-26,1,0,13,5,4,2,0,24,24
2018-06-26,1,0,31,3,23,2,0,59,59
2018-06-26,1,0,11,4,4,0,0,19,19
2018-06-26,1,0,7,2,8,0,0,17,17
2018-06-26,1,0,8,3,8,1,0,20,20
2018-06-26,1,0,6,6,3,0,0,15,15
2018-06-26,1,0,12,6,13,0,0,31,31
2018-06-26,1,0,19,3,14,0,0,36,36
2018-06-26,0,0,0,12,0,0,0,12,79
2018-06-26,0,0,0,6,0,0,0,6,32
2018-06-25,1,0,0,0,0,25,0,25,25
2018-06-25,1,0,0,0,0,25,0,25,25
2018-06-25,1,0,0,0,0,24,0,24,24
2018-06-25,1,0,0,0,0,20,0,20,20
2018-06-25,0,0,46,40,74,0,0,161,161
2018-06-25,0,0,48,48,138,0,0,235,235
2018-06-25,1,1,67,8,1,0,0,77,77
2018-06-25,1,1,42,8,4,0,0,55,55
2018-06-25,0,0,0,0,2,0,0,2,8
2018-06-25,1,0,0,0,0,1,0,1,1
2018-06-22,0,0,12,12,67,22,0,114,114
2018-06-22,0,0,40,40,116,0,0,197,197
2018-06-22,0,0,8,21,23,50,0,103,103
2018-06-22,0,0,16,15,97,23,0,152,152
2018-06-22,1,1,24,0,16,0,0,40,40
2018-06-22,0,0,0,0,1,0,0,1,1
2018-06-22,0,0,0,0,0,1,0,1,1
2018-06-22,0,0,0,0,2,0,0,2,10
2018-06-21,1,0,5,66,0,0,0,72,72
2018-06-21,1,0,56,16,0,0,0,72,72
2018-06-21,1,0,4,68,0,0,0,72,72
2018-06-21,0,0,23,32,67,0,0,123,123
2018-06-21,0,0,15,18,35,0,0,68,68
2018-06-21,0,0,28,31,75,0,0,135,135
2018-06-21,0,0,0,0,2,0,0,2,7
2018-06-21,1,0,0,0,0,1,0,1,1
2018-06-21,1,0,0,0,2,0,0,2,2
2018-06-20,1,0,0,118,0,0,0,118,118
2018-06-20,1,0,0,114,0,0,0,114,114
2018-06-20,1,0,0,116,0,0,0,116,116
2018-06-20,1,0,1,113,4,0,0,118,118
2018-06-20,1,0,1,116,1,0,0,118,118
2018-06-20,1,0,0,117,1,0,0,118,118
2018-06-20,1,0,0,115,3,0,0,118,118
2018-06-20,1,0,0,115,0,0,0,115,115
2018-06-20,1,0,0,118,0,0,0,118,118
2018-06-20,1,0,0,117,1,0,0,118,118
2018-06-20,1,0,0,116,0,0,0,116,116
2018-06-20,1,0,0,116,2,0,0,118,118
2018-06-20,1,0,0,114,0,0,0,114,114
2018-06-20,1,0,0,115,0,0,0,115,115
2018-06-20,0,0,0,0,18,0,0,18,90
2018-06-20,1,0,0,281,10,0,0,291,291
2018-06-20,1,1,2,3,42,12,0,60,60
2018-06-20,1,0,0,0,2,0,0,2,2
2018-06-19,0,0,0,0,0,2,0,2,2
